timestamp_utc,city,niche,business_name,address,phone,website,rating,num_reviews,would_call,reason,evidence_quote,highlighted_evidence_json,owner_name_guess,reviews_json
2026-03-16T08:45:50Z,atlanta,plumber,Atlanta Plumber For Less,"
2692 Harris St, Atlanta, GA 30344",,Not listed,4.3,63,yes,owner mentioned directly as the owner,,"[{""review_index"": 1, ""text"": ""and the owner, Zakar,""}]",zakar,"[""I contacted Plumbing for Less after another plumber left a kitchen faucet installation incomplete. We scheduled a time and the owner, Zakar, showed up and completed what the other person left unfinished. He also fixed a running toilet and gave me some insight on a few other plumbing issues. I hated to pay again for what someone else didn't finish but the prices were reasonable/fair....I'm hearing from more and more people that it's tough to find a reliable contractor so I'm very happy with Plumbing for Less for showing up and actually getting the job done! Positive Responsiveness, Punctuality, Quality, Professionalism, Value"", ""We had a pipe burst on Saturday- were nervous we'd not find anyone to come out till Monday, this was the 1st plumber I tried calling- he was right down the road and said he could head right over. He was here within 30 min and had repaired the pipe within an hour/hour and a half or so. Price seemed reasonable. Zakar was fast and efficient and accommodating- we are very pleased! Would definitely recommend- great job!"", ""Probably one of the most honest plumbing companies I have ever worked with. They were upfront about their pricing and didn't try to add on expensive extras once they got to my house. They arrived on time and fixed the problem quickly. I will definitely be doing business with them again."", ""Zacar and his whole team at Plumbing4Less are awesome! They did a great job - stayed late to help me out on a Friday afternoon of a holiday weekend without adding an extra service fee. Very nice surprise after having major plumbing problems just a few days into living in my new (but very old) home. Highly recommend them!!!"", ""Purchase a water heater separately and Zakar was able to install the unit. He was patient with us and provided excellent customer service. I don't mind paying a bit extra for his attention to detail. Hope to do business again in the future. Positive Responsiveness, Punctuality, Quality, Value"", ""I have used Zakar for my laundry drain clog stand pipe on 3 occasions over the last 13 yrs. He is very reasonably priced, knowledgeable,and experienced. I have always been satisfied with his work. If I have issues...I'm calling. Zakar @ plumbing for less""]"
2026-03-16T08:49:22Z,atlanta,plumber,A Plus Priority Plumbing,Not listed,,https://emergencylocalplumber.com/atlanta-ga/,4.6,96,yes,"although two names mentioned, the reviews appear to make it seem like i can contact the owner easily",,"[{""review_index"": 1, ""text"": ""Ray and Horace""}, {""review_index"": 2, ""text"": ""Ray did my sewer scope inspection,""}, {""review_index"": 3, ""text"": ""We contacted Ray""}]",ray,"[""Ray and Horace were nice gentleman and they answered any of my concerns. Ray came the same day I called to see what work needed to be done, and because it was a weekend and they couldn't come back until Tuesday Ray came back Sunday to do a temporary fix so I could have running water.. A senior needs their restroom.😃 I appreciate them both but time will only let me know how well of a fix they did. So maybe there will be a part two. Sherry"", ""Ray did my sewer scope inspection, he was on time and communicative. Did a good job, will be using this company again for future needs"", ""We contacted Ray to modify the plumbing for a shower renovation. He was timely in his response, was knowledgeable and fair with us on quote, and coordinated the install schedule with the tile contractor. This is a stark contrast to our past experiences where waiting on previous plumbers has added weeks to the schedule. Loved the easy, no drama approach. We will certainly use Ray’s services again if the need arises!"", ""I had a blown pressure regulator and Ray came out the same day. He sourced the part and came out immediately the next morning and replaced it. All is well. Thank you Ray!"", ""I called Sunday afternoon needing a water heater. They came 1 hr later and began to take care of the problem."", ""I work for a property management company and I had an emergency work order come in that needed an emergency plumber. Within four hours. I called A+ priority, plumbing and spoke to Ray who was really nice and responsive and told me he would get someone out there as soon as possible. The plumber arrived Very quickly within an hour or two completed the job very efficiently and provided all the requirements that I needed such as pictures and sign off. The process was seamless and quick. I will definitely recommend a plus priority, plumbing and definitely Ray for sure.""]"
2026-03-16T08:49:56Z,atlanta,plumber,ATLANTA PLUMBERS,"
260 Peachtree St, Atlanta, GA 30303",,http://atlantaplumber.com/,5.0,12,yes,"although mentioned ""edin"" and ""edan"" they are obviously the same person, reviewer just messed up spelling",,"[{""review_index"": 1, ""text"": ""Edin responded right away""}, {""review_index"": 3, ""text"": ""work with Edan from Atlanta Plumbers.""}, {""review_index"": 4, ""text"": ""Edin was very professional""}]",edin,"[""ATLANTA PLUMBERS restored my home quickly after major flooding. Edin responded right away and fixed everything efficiently. His expertise and great service have won me as a loyal customer. Highly recommended!"", ""The best experience ever. They were very professional, knowledgeable and friendly. The price quote provided was cheaper than other companies. I highly recommend Atlanta plumbers and will definitely use them if I have future plumbing issues. Trust me you will not be disappointed."", ""I am an assistant property manager in Gainesville, Ga. and we regularly work with Edan from Atlanta Plumbers. He has one of the best plumbers I have worked with in this industry, on a property with pipes that are sixty plus years old and falling apart because previous maintenance and management kept kicking the can down the road. He has been a lifesaver in correctly handling galvanized pipes that have, until this point, seen only band aid fixes. There has been no can kicking with Edan; only long-term lasting results verified by other, non-associated plumbers because I’m not dumb enough to not get a second opinion when spending thousands of dollars that don’t belong to me. It doesn’t matter what we call him for or when, he shows up when he says he will, give or take half an hour based on traffic, and handles business professionally and quickly. Our residents have never lodged any complaints about how he leaves a job-site, nor have they called back to complain about the work done; on this side of the fence a quiet resident is a happy resident. He doesn’t hesitate to explain the why’s and how’s if there is ever a question, and if he doesn’t have an answer, he will direct you to someone who does. He does not pretend to know how to fix a problem that is over his head just to get money from a customer. He cares more about getting the job done correctly, and takes great pride in his work. If he were in the septic side of the plumbing industry, I would not hesitate to hire him to do the work that needs to be done in my own home, but I will settle for the company that was referred to me by him. And last but not least the obligatory “I don’t normally leave reviews,” statement: I don’t normally leave reviews because decent service should be the expected norm, but the service we have received from Edan has consistently been above and beyond across the board. He is knowledgeable, precise, and customer oriented. Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Plumbing leak detection, Toilet installation, Faucet repair, Outdoor plumbing system repair, Plumbing pipe repair, Sewer repair, Toilet repair, Drain cleaning"", ""Edin was very professional and showed up early for the job! He was quick and efficient and explained how I can make sure this does not happen again. If I need any future repairs I will be sure to contact him! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Toilet repair"", ""I had a major issue and called them and they came out that afternoon and took the time to figure out what i needed. They explained everything before doing the work so i knew what i was getting. Great job and very professional. Would recommend them to anyone. Positive Punctuality, Quality, Professionalism, Value Services Faucet repair, Toilet repair, Drain cleaning"", ""My Husband and I are glad we pick this company Mr.Robert Camp was beyond professional and phenomenal we appreciated his service and the company as well awesome job ❤️ Positive Responsiveness, Quality, Professionalism, Value""]"
2026-03-16T08:52:06Z,atlanta,HVAC,J & Cooling LLC.,Not listed,,Not listed,4.6,49,yes,jarvis mentioned many times,,"[{""review_index"": 1, ""text"": ""Jarvis and his team""}, {""review_index"": 3, ""text"": ""Jarvis came out to my home""}, {""review_index"": 4, ""text"": ""go with Jarvis after talking with him""}]",jarvis,"[""Jarvis and his team, from J & Cooling, were really great to work with. He was extremely responsive, provided us a quote for the work, and even helped us properly identify what needed to be fixed after hours. His team was very professional and did a great job repairing our AC! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Repair HVAC"", ""I tried J & Cooling out for a few of my rental properties. I found them on google and it looked like they had good reviews. I sent J & cooling 4 jobs for HVAC repair. They charged for each repair visit, but didn't make any repairs. Instead I was told each unit needed a part and in one instance that the entire unit needed to be replaced. I paid $3,300 for a new HVAC unit late March 2023. When I paid the tech promised it would be in within a week. Well fast forward and it took a month for the unit to deliver. Then the tech used weather delays and excuses to delay install. It's now over 2 months later and my tenants have no AC and i'm out $3,300. When I approached Jarvis the manager about it he came back with excuses, blaming everything but himself. When I told him I was thinking of taking business elsewhere he said \""do what you have to do\"" and offered no solutions, just more excuses. on another job In April I was charged $357 for a pressure switch. The tech told tenants part would be in in 2 days. Finally hit my breaking point when he canceled the service install yesterday (a month later) due to part still NOT being in. I deal with vendors everyday and this is by far the most incompetence I have encountered w/ a \""professional\"" outfit. I would not recommend this service Negative Punctuality, Professionalism Services HVAC system maintenance, Installation"", ""Jarvis came out to my home to put up the air vent grills I had purchased. He arrived on time, and very professional. What started out as a complicated fix, Jarvis didn’t stop until he came up with alternative ways to fix my issue. He’s friendly, and takes pride in his work. I definitely recommend him for service. A++++ all the way. Excellent service! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services HVAC duct & vent installation"", ""I was looking for someone to install new heating and air unit. I decided to go with Jarvis after talking with him several times. The price was affordable, his team was professional and they stayed late until the job was safely completed. I would definitely recommend them to others. Thanks Jarvis for the pleasant experience Services Install AC, HVAC duct & vent installation, Heating system installation"", ""Jarvis, with J & Cooling was punctual, diagnosed the issue one day and repaired it the next day. He didn't try to take advantage because my house was cold or my being a female by inflating the problem or price. I was looking for a company that would provide a free estimate before performing the work. Just Cooling, in Duluth also came out. They did the exact opposite of J & Cooling. They text a two hour window, I called when no one showed and was told the text was a incorrect, they have a four hour window. The technician arrives and tells me there's a $65 service fee, when I specifically stated free estimate when applying on line as I did with Jarvis at J & Cooling. Ladies if your looking for a company that's professional, punctual, won't take advantage because your a woman by changing the terms, arriving late and doesn't mind answering questions, Jarvis with J & Cooling is your guy! PLEASE do yourself a big favor by contacting him you will not regret it!!! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Heating system repair"", ""I was extremely satisfied with Jarvis. I've had several horrible HVAC experiences so was hesitant to try a smaller company, but Jarvis delivered above and beyond quality and timely service. I had an entire heating and cooling system installed and will use him for a second system. This was done yesterday (January 21, 2021) and I've already referred his business to family and friends. Jarvis and J& Cooling LLC is a perfect example that bigger isn't always better. I must note, I got 5 estimates and J& Cooling LLC gave me the best price. I strongly recommend this company. S. Y. WILLIAMS Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Install AC, Heating system installation, Install thermostat, Installation""]"
2026-03-16T08:52:35Z,atlanta,HVAC,ATLANTA HVAC PROS,Not listed,,https://atlantahvacpros.com/,4.8,57,no,they said too many times,,"[{""review_index"": 1, ""text"": ""they’ve done""}, {""review_index"": 2, ""text"": ""They arrived in 3 hours""}, {""review_index"": 4, ""text"": ""They were very punctua""}]",,"[""Awesome hvac service in Atlanta, they’ve done two hvac installations and hvac repairs at two of my properties and I have been very very impressed. They are always on time and their pricing is super competitive they are very communicative too and always guide me through the process of any hvac repair or installation in Atlanta. They are a very consumer centric hvac service provider, they feel more like friends than anything, I highly recommend Atlanta hvac pros, your friendly neighborhood hvac company in Atlanta! 10/10 service"", ""I typically do not leave reviews. I contacted HVAC Atlanta to service my home on Saturday after finding a leak on my ceiling. They arrived in 3 hours. I do not recall the technicians name but the first thing he stated was that my AC condensate pump was not working. When asked the price to replace he stated that it was $899 total. The exact condensate pump is $100 online. Today I was quoted $350 for the same pump and labor cost by Coolray, another popular HVAC company in the area. It was also determined that my condensate pump is fully functional and does not need to be replaced as previously stated by David (I believe that is his name). Be advised when booking. I am happy to pay professionals for their services but price gouging is extremely unacceptable."", ""Very unprofessional. Attempted 3 times to have service completed. Appointment was made 3 separate times and no one showed up or even called. And you are reporting fraud when I spoke with your company on three different occasions and no one ever showed. Way to double down on your unprofessionalism. Please see photo of most recent call and you calling for the first time AFTER I left the review. I have included the email as well as multiple calls made between June and today as more proof of your absolute lack of business decorum. Disgusting. Advice: Book Relaible Heating & Air instead, or ANYONE else for that matter."", ""They were very punctual and in fact, I was the one late meeting them at the house by half an hour and they were very patient, easy going, professional and just seemed happy to be there. I’ve already recommended them to one of my plumbing customers."", ""David was amazing. Very professional and knowledgeable. He was able to fix the problem while educating me through process. Will definitely recommend his service to anyone in need."", ""Great service! Definitely check them out! They do a consistent job in assuring your AC unit is running smoothly.""]"
2026-03-16T08:53:13Z,atlanta,HVAC,INDOOR EXPERTS HEATING & AIR CONDITIONING,"
390 Stovall St SE, Atlanta, GA 30316",,https://www.indoorexperts.com/?utm_campaign=gmb,4.8,102,no,too many names mentioned + someone in the office usually means a gatekeeper,,"[{""review_index"": 1, ""text"": ""Tracy in the office""}, {""review_index"": 2, ""text"": ""Anderson and Oswaldo are""}]",,"[""I can’t recommend them enough! My AC stopped working over night and I called them the next day. Tracy in the office was incredibly helpful and was able to get a technician scheduled that same day. There were some delays with prior clients that day, but Tracy updated me every few hours to let me know the status of the technician. She even called me after the office had closed and let me know that Anderson was on his way. Anderson was great and immediately diagnosed the problem which was a simple breaker fix. He didn’t have the right sized breaker on his truck but was able to find a similar one to get me through the night until he could replace it with the correct size. My house has been cool and comfortable since."", ""I'm a realtor and property manger and I use Indoor Experts on my own properties and refer them to my clients who are always satisfied. Anderson and Oswaldo are top-notch professionals and stand by their work. Highly recommend."", ""Consultative, Personable and Thorough! Anderson came out on Friday and provided exceptional service. I called his office after my warranty company was unable to come out the same day. Tracy in Anderson's office quickly routed my call and put me in contact with Anderson. Upon arrival, he immediately diagnosed the problem and shared the options for the repair. He went the extra mile and educated me on the systems, and made suggestions to increase energy efficiency, which I will take under consideration. Very smooth process, start to finish. I'm very pleased with his service and will definitely use him again for major projects and encourage others to do the same for small or large projects."", ""The Indoor Experts team is top-notch. Everyone involved from the call agent to the technician was extremely professional and helped me get my AC fixed as soon as they could. A special thank you and appreciation to their technician, Anderson. He diagnosed the problem quickly and fixed my AC issue within a couple of hours. He was clear in communicating the issue and how he was going to fix it. I appreciated the up-front pricing to ensure I approved the work and cost before continuing. Just true professionals. I highly recommend Indoor Experts Heating and Air Conditioning. Positive Responsiveness, Quality, Professionalism Services Repair HVAC"", ""I can’t say enough great things about Anderson and Tracy. They own this business and do all the work themselves. Anderson is the tech / installer/ most knowledgeable and professional person I’ve had do work at my house, period. As first time home buyers (of an old house in Atlanta to boot) we’ve had some work done as you can imagine, and couldn’t have been happier that we went with Indoor. We had a flood destroy our furnace in the basement (negligence from a previous contractor) in the middle of December and Anderson was able to come out immediately and give us a very competitive quote (he gave us three options to choose from that fit our needs and budget). After receiving two quotes from other well known companies, we decided to speak with Anderson again and felt he was the best person to complete the job - this was 100% the right decision. They are licensed and insured as well, and have a warranty to go with their service. Anderson installed our unit and hauled away the old one in only a matter of hours. He even let me watch for awhile and ask questions ( my wife and I both curious as first timers). We had our heat up and running and felt like life was back to normal for the first time in over a week. We even had another contractor shut off the gas line to our furnace while completing other work and Anderson was able to trouble shoot me through the process over the phone at 8 pm on a Friday night (Tracy was also still answering the office phone at 7 PM when we were having a melt down). He saved us for a second time, as I was able to locate the gas line and turn it back on. If you value customer service and quality work, choose Indoor! If we ever have another issue we will use again."", ""Amazing customer service! Anderson had one of his guys come out on Mother's Day Sunday--within two hours of calling him--to look at our caput air conditioning. Unfortunately, it couldn't be repaired. He was very accommodating of my schedule and had the new unit installed within just a couple of days. Anderson and his guys are friendly, professional, and a pleasure to work with. Can't recommend them highly enough.""]"
2026-03-16T08:54:00Z,atlanta,HVAC,HVAC Guyz & Plumbing Inc,"
Atlanta, GA 30324",,Not listed,4.8,37,yes,"rohan mentioned a bunch, ""They"" not said at all",,"[{""review_index"": 1, ""text"": ""Rohan has helped me out""}, {""review_index"": 2, ""text"": ""Rohan’s attention to detail""}, {""review_index"": 4, ""text"": ""We are SO grateful to Rohan""}]",rohan,"[""If I could give 6 stars, I definitely would. Rohan has helped me out with multiple HVAC and plumbing issues for the last 7 years. He is so great and easy to work with - always responsive, gets the job done quickly and is so helpful in explaining how to do things / prevent future issues. Highly highly recommend!!!"", ""Absolutely phenomenal service! We really appreciated Rohan’s attention to detail, detailed and transparent assessment, honest feedback and effort to provide best advice. He went above and beyond in diagnosing our heating issues, was thorough, took photos, and explained everything. Reasonable prices too!! Its a wonderful thing to find a company you know you can trust. We will be using HVAC Guyz for all of our HVAC needs going forward."", ""quick service! got our AC back online within hours of my call. I will definitely use them again."", ""We are SO grateful to Rohan--there have been several times that we've needed him to come out to keep our family from sweltering in the summer and he is always SO fast to respond and so quick to arrive. As a mother of 3 I appreciate his willingness to make time for his most loyal clients. He is honest and reliable and I know I can count on him to do what's best for my family, and not necessarily what's best for his wallet. I am so grateful that we have found him in Atlanta! Positive Responsiveness, Punctuality, Quality, Professionalism, Value"", ""Rohan saved the day by coming out and fixing our HVAC system in the middle of summer. He worked tirelessly until the job was finished and did a great job explaining what he fixed. We will now use him for our regular maintenance. Great service!"", ""Rohan was AWESOME. When our AC went out in Atlanta IN AUGUST when we had a baby in the house, he got to us THE DAY WE CALLED HIM and had it fixed the next day. He was honest in his assessment after we had a bad experience with another vendor trying to upsell us and try to convince us to buy a whole new system. Rohan made the repair in less than an hour and even showed me how to look out for things and trouble shoot in the future. HIGHLY RECOMMEND!!! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services A/C system repair""]"
2026-03-16T08:54:20Z,atlanta,HVAC,"Galgon HVAC & Mechanical Service, Inc.","
1800 MacArthur Blvd NW, Atlanta, GA 30318",,https://galgonhvac.com/,4.7,37,no,"A sales rep usually means I talk to someone before the owner, bad for calling",,"[{""review_index"": 1, ""text"": ""Their Sales Representative, Alex""}]",,"[""Galgon is Great! Their Sales Representative, Alex, is always professional and responsive. Their preventive maintenance team, Ross and Yesmire, are always thorough and keep us up to date on concerns with our building. The AC department does great work and cares about the customer. Michael and Ruben were great with our resident for a repair. I highly recommend Galgon. Thank You All."", ""We had alarms going off on our units and called on Galgon. They sent out techs quickly. They were both professional and courteous. Cleaned up after themselves very well. Will use them again!"", ""We have been having issues with our HVAC systems and it seemed like no one could get it figured out. Called Galgon to see if they could try and their tech's got us up and operational pretty quickly! They were all a joy to work with."", ""They were so friendly and professional when we called for an emergency repair. Everything was handled so quickly. We will definitely use Galgon again."", ""Galgon HVAC did a great job. They were on time and they have many highly skilled technicians that specialize in different building system components. I was extremely impressed with everyone from the company that I dealt with. I highly recommend them. Positive Responsiveness, Punctuality, Quality, Professionalism Services HVAC system maintenance, Install AC, A/C system repair, Plumbing pipe repair, Toilet repair, Drain cleaning"", ""What an incredibly stellar team! Super professional. Technician checked on questionable work done by a previous company after hours and was able to get everything squared away. He had a great attitude and cleaned up after himself on top of it all. Will be using them for all future endeavors! Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Repair HVAC""]"
2026-03-16T08:56:44Z,atlanta,electrician,DW Electric,"
Stoneybrook Dr SE, Atlanta, GA 30316",,http://dwelectricatl.com/,5.0,29,yes,david mentioned many times,,"[{""review_index"": 1, ""text"": ""David and Elias""}, {""review_index"": 2, ""text"": ""David went above and beyond""}, {""review_index"": 4, ""text"": ""David is terrific.""}]",david,"[""I wish I could give 6 stars! I had scheduled a ceiling fan replacement but realized I needed a lot more than that. David and Elias installed the new fan on our 11 foot ceiling and even modified it to work with the slope. I asked if they could remove some tv mounts and the electricity and move two mounts to different rooms. Everything was done cheerfully and expertly. Hire these guys!"", ""David went above and beyond during a snowstorm when a tree branch brought our power lines down. He stayed with us until the utility company could disconnect the power, ensuring our safety, and then immediately performed the necessary repairs so the lines could be reconnected the same day. His professionalism, dedication, and calm demeanor in such challenging conditions were truly outstanding. Highly recommend DW Electric and will be utilizing their services in the future."", ""They are the electrical company that I put my trust in! Fair pricing and trustworthy."", ""David is terrific. Following a storm we were able to find him, get ahold of him AND he was able to come to the house to answer questions and provide an estimate as a part of our claims process. He was fair, honest and very communicative and accessible. While we are still working through the process on the outcome of our issues, I am really glad to know that electricians like David exist in Atlanta and hope to be able to work with him again. He's top-notch. Positive Responsiveness, Professionalism, Value"", ""David at DW Electric gave us help over the phone to enable us to correct our problem. He correctly diagnosed the problem and since it was a relatively easy fix, he saved us a service call and solved our problem by explaining what to do. We were very grateful for his knowledgeable response and kind help."", ""David is my go to referral when it comes to electricians in the Metro Atlanta area! David is easily accessible, he is knowledgeable, and he gets the job done right. As a Realtor I personally use him as well as refer him to clients and customers who are in need of electrical work at their homes and businesses. He always does a great job, and I look forward to working with him/referring him more in the future!""]"
2026-03-16T08:58:18Z,atlanta,electrician,Blue Tiger Electric,"
2035 Memorial Dr SE, Atlanta, GA 30317",,https://citylocal101.com/cl10579-ev-charger-installation-atlanta-ga#Intro,5.0,45,yes,"makale mentioned twice, ""kale"" is just short for makale so he is mentioned a lot",,"[{""review_index"": 1, ""text"": ""Makale is by far""}, {""review_index"": 2, ""text"": ""Makale was professiona""}, {""review_index"": 3, ""text"": ""Kale is genuine in the work that he does""}]",makale,"[""Makale is by far my favorite person to work with since owning a home. I had sconce wiring setup for both sides of my wall and the sconces installed. He is very flexible on plans, knowledgeable and willing to answer all of my questions. Hands down recommend if you have any electrical needs."", ""We had an excellent experience with Blue Tiger Electric from start to finish. Makale was professional, knowledgeable, and extremely thorough. He took the time to explain everything clearly, made sure the work was done safely and correctly, and left the space spotless when he finished. It is hard to find contractors who are both skilled and respectful of your home, but Makale absolutely delivered. We will definitely be using them again. Outstanding service all around."", ""Prompt! Professional! Polite! Let’s start with my appreciation for a local guy, with a well established business , whose handiwork is as nice as his smile. Kale is genuine in the work that he does, making his assessments and recommendations based on the situation at hand. He focuses on providing a service that is long lasting and makes sense at an affordable realistic cost. Came for the evaluation , returned on time as promised , and made the gas to electric connection on our stove; some repanelling, and swapped an outlet; All in such a timely and orderly manner. 11/10 Highly recommend!"", ""I had an outstanding experience with Blue Tiger Electric and Makale! He installed a 72” ceiling fan with a 72” downrod in our two-story living room — no small feat and I honestly searched for a long time to find a reasonable quote and also needed to have the confidence in the contractor hired since it is such a tall ceiling. When I reached out to him, he had installed one the week prior and it made me feel confident he could take on the job. The last thing I would want is a potential injury for the size and height of my ceiling so that was a huge confidence boost he could take on the job. He was able to put the fan together swiftly and correctly and got it installed in no time! He also installed a high-end Bluetooth Broan NuTone Sensonic fan in our master bathroom. From start to finish, Makale was professional, courteous, and incredibly knowledgeable. He even offered to recommend fans if I needed help selecting one for my tall ceiling prior to my booking him. He took the time to do everything safely and correctly, explained how to use the remotes and kept the manuals, and left the space spotless and even helped to take our previous 65” fan to our garage. I was impressed not only by the quality of his work but also by his kindness, demeanor, and attention to detail. I 100% recommend Makale and Blue Tiger Electric to anyone needing electrical work. I will absolutely be calling him for all my future projects! And I was also thankful he serviced the Alpharetta area. Absolutely great hardworking individual to hire!!"", ""Makale is a gem. Not only did he fix my circuit issue, but he taught me the science behind it too! No doubt about it he and his team can solve any of your electrical blockages, and if you stick around for the process you’re sure to learn something new or get a good laugh or two. Happy to finally have a reliable, go-to electrician in the area!"", ""Makale is an AMAZING electrician. We needed a job done within 48 hours, and he REALLY delivered. Makale showed up after business hours and worked well into the night to meet our deadline. Everything looks and works exactly as it should and we cannot recommend him enough. He's also a really nice guy to boot! 😊 Thank You Makale!!""]"
2026-03-16T08:58:40Z,atlanta,electrician,1st Generation Electric LLC,"
3571 S Fulton Ave, Atlanta, GA 30354",,http://firstgenelectric.com/,5.0,112,yes,brian mentioned many times,,"[{""review_index"": 1, ""text"": ""what Brian provided""}, {""review_index"": 2, ""text"": ""Brian provided an amazing level""}, {""review_index"": 3, ""text"": ""Brian fixed the more""}]",brian,"[""I recently had all of the fixtures in my basement replaced, and I couldn’t be happier with what Brian provided. I am very happy with everything he recommended. From start to finish, the entire process was professional and fast."", ""Brian provided an amazing level of service for my home. He was professional, communicated well and even gave me some advice that saved me money. I would definitely rehire."", ""Swift service. I called Friday afternoon. Brian fixed the more simple issue Saturday morning and came back Sunday morning with a colleague to fix the more complex issue. He communicated a few solutions and the finished work is of great impact to our day-to-day essential needs. THANK YOU, Brian! Services Electrical outlet & switch repair"", ""I would like to thank and highly recommend 1st generation electric LLC, Brian, for his exceptional service. He demonstrated excellent communication skills, ensuring all my needs were met. His prompt and efficient service delivery was truly impressive. Additionally, Brian's commitment to providing top-notch quality service is commendable. He is not only a skilled professional, but also an awesome guy to work with- he treated me like a neighbor. Overall, I am extremely satisfied with Brian's service and would rate him five stars without hesitation."", ""Brian did an amazing Job installing my light fixture and changing my light bulbs on my chandelier that have been in for at least 6 years! He was very personable and got the job done and I couldn't have had a better person to get the job done!"", ""Brian came to save me late on a Friday afternoon! I was in the midst of a brewing electrical fire and he spent hours helping me troubleshoot so I could keep my refrigerator on till Monday when he could replace the whole breaker panel. He was cheerful and professional and gave me so much peace of mind. I’m really lucky to have found him on Google!""]"
2026-03-16T08:59:08Z,atlanta,electrician,Electrician Atlanta,Not listed,,http://www.electrician-atlanta.net/,4.6,96,no,"mentions a technician and uses ""they"" a lot",,"[{""review_index"": 1, ""text"": ""to send as a service tech that day""}, {""review_index"": 2, ""text"": ""Love this crew""}]",,"[""We had a complete home electric failure this summer. The people at Ways were so caring and responsive. First, they rearranged an entire day's schedule to send as a service tech that day. The quality of the work was excellent. But, it was the customer service and level of caring that stood out the most. Our service techs, Franklin and Jeff, were amazing. They stayed at the house, working until after 10 pm so we could have AC. They never uttered a complaint or gripe throughout the project - which was intense and inside a hot house. Really appreciative of everyone at Ways, including the front office. It was a stressful, difficult time for us and Ways had our backs throughout. Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Installation"", ""Love this crew. Been with them 17 years now. Used them for Air Conditioning, Heating, Plumbing, Electrical and even some Handyman stuff. Not always perfect, but who is? Always johnny on the spot if there are any small issues"", ""I called to setup an appointment, and since I didn't get a confirmation I called to make sure something was scheduled so I didn't miss work for no reason (which I had to do since they have appointment windows like Comcast). The same person I spoke with last week, who was half asleep, confirmed there was no appointment and I would have to wait another week. So I waited a week and almost missed work for absolutely nothing."", ""We called Electrician Atlanta on a Friday night and actually spoke to a real person. We were experiencing a partial outage which we later figured out was a problem for GA Power. David took the time to listen to our concerns and provided valuable feedback. We will definitely be supporting this business with our future electrical needs."", ""Electrician Atlanta is A+ in quality service, knowledgeable service people and customer care. I had an electrical box installed by another company - total nightmare. They are now my air Electrician company of choice and I would highly recommend them"", ""My hubby said guy who answered the phone seemed dim witted but manage to get me scheduled. Not so much a problem with him but the sleazy salesman extremely overpriced the job. Got job done for 2/3 the price. Lesson to call around people. Negative Responsiveness, Value""]"
2026-03-16T08:59:34Z,atlanta,electrician,Yara Electric,"
1700 Northside Dr NW suite A7 PMB 2787, Atlanta, GA 30318",,https://www.thumbtack.com/ga/atlanta/electrical-repairs/yara-electric/service/412197754593878024?utm_medium=web&utm_source=txt&surface=sp,4.9,77,yes,owner mike directly mentioned,,"[{""review_index"": 2, ""text"": ""I just had Mike (The Owner)""}]",mike,"[""This is what you call excellent skilled service!!! Yara electric provided the best service from beginning to finish . They understood exactly what I needed done and got straight to work . They unboxed installed and cleaned after the finished project . I would 1000% percent recommend to anyone with electrical needs . I had two ceiling fan light fixtures installed . I absolutely love it!!! Thank you team for making this a breeze and providing extraordinary service!!!"", ""I just had Mike (The Owner) come out to help me with my light issues. He was very respectful, kind, and efficient. Also for my specific needs I got quoted $425 by another electrician and Mike got it done for $75. Not saying anybody else’s needs will cost $75, I say that to show that he’s an honest guy. Always very respectable to not overcharge a client in the services business. Highly recommend!"", ""Mike from Yara Electric is the very definition of PROFESSIONALISM! He is very responsive, communicates well with his clients,and is prompt .He gets right down to business,with great rapport and courtesy. My parents are very pleased with the carport lighting replacement job He did for them. We highly recommend Yara Electric !"", ""Mike & Yara Electric were amazing! Understood exactly what we were looking to do, made recommendations, finished quickly at the prices discussed and no mess! Definitely recommend Yara (Mike) for your next electrical job."", ""Great service!!! A++. Highly recommend. Mike showed up and was ready to work. Installed 4 fixtures in no time. Did an exceptional thorough job and worked cleanly and organized. Plan to higher again for future work. Positive Responsiveness, Punctuality, Quality, Professionalism, Value Services Light fixture installation"", ""Thank you Mike and his team! We had power surge due to lightening hit our house and me and my family were afraid of the electrical damage . Mike came tested all the outlets and breaker boxes. Told us where the issues were and made us feel comfortable. He also fixed our LED lights which was really important to us because we are content creators. Thanks again Mike and the team !""]"
